135.24,145.84
160.84,171.34
8.072,18.547
-143.76,-133.16
-90.164,-79.564
17.972,26.741
48.672,57.192
179.44,17.007
117.84,128.44
-115.06,-104.46
165.34,175.94
173.34,7.872
-122.06,-111.46
105.54,116.14
-109.76,-99.164
34.672,43.192
143.84,154.44
131.64,142.24
98.336,108.94
91.836,102.44
91.836,102.44
-90.164,-79.564
151.64,161.55
129.54,139.2
170.04,1.272
131.24,141.84
38.672,49.272
-141.96,-131.36
-128.06,-117.46
109.64,120.24
50.672,59.192
-106.96,-96.364
113.54,124.14
-113.26,-102.66
48.672,57.192
11.072,21.672
122.14,132.74
90.136,100.74
-104.66,-94.064
102.24,112.84
101.84,112.44
-124.56,-113.96
137.34,147.94
156.34,166.35
40.172,50.772
-133.66,-123.06
22.972,31.492
-119.06,-108.46
181.34,23.872
33.172,43.675
