35.837,50.977
-30.567,-15.426
55.44,71.166
126.33,142.44
-32.048,-16.907
134.46,150.57
128.82,144.93
-30.74,-15.6
27.341,42.482
-29.122,-13.982
132.56,148.67
30.937,47.048
32.944,48.272
65.142,80.283
35.289,50.43
55.903,71.606
-41.843,-25.732
31.348,47.459
131.43,147.54
127.71,143.82
130.2,146.31
-30.278,-15.137
126.25,142.36
32.317,47.82
-35.138,-19.997
55.713,71.429
56.782,72.514
34.002,49.142
27.012,42.392
27.753,42.894
-29.321,-14.18
31.465,47.499
-38.842,-22.86
55.522,71.277
-33.656,-18.516
-39.851,-23.74
32.109,47.722
56.165,71.836
31.745,47.574
55.042,70.979
126.85,142.96
55.15,71.021
56.481,72.084
32.763,48.088
-31.03,-15.889
55.912,71.702
32.001,47.633
133.82,149.93
34.58,49.724
-29.61,-14.469
33.465,48.641
55.168,71.02
33.456,48.597
63.688,78.828
-31.411,-16.27
57.349,73.043
-29.925,-14.784
32.962,48.691
33.832,49.224
55.794,71.592
32.472,47.9
55.903,71.593
-43.337,-27.226
-29.097,-13.957
55.35,71.105
133.24,149.35
33.779,48.919
31.662,47.508
-37.742,-21.971
-32.693,-17.553
