1.8538e+05,1.3836e+05,1.3729e+05,1.3654e+05,1.3189e+05,1.056e+05,77958,55359,10350,0,16971,23870,36070,51006,65683,74299,79328,87906,95463,1.0898e+05,1.1384e+05,1.0782e+05,98283,88461,95887,99390,1.0385e+05,97753,1.102e+05,1.5074e+05,1.8067e+05
1.8809e+05,1.4415e+05,1.4329e+05,1.4324e+05,1.3939e+05,1.1496e+05,88246,66184,23997,16971,0,9648.3,25340,42681,59347,69243,74960,84225,92146,1.0605e+05,1.1101e+05,1.0538e+05,95844,85749,92906,96684,1.0227e+05,99337,1.1358e+05,1.5486e+05,1.8398e+05
1.8923e+05,1.4625e+05,1.4544e+05,1.4584e+05,1.4261e+05,1.188e+05,92274,70368,29871,23870,9648.3,0,18315,37752,55589,66336,72470,82125,90193,1.0434e+05,1.0939e+05,1.0399e+05,94498,84321,91549,95511,1.0169e+05,1.0032e+05,1.1477e+05,1.5654e+05,1.8538e+05
1.9103e+05,1.4917e+05,1.4844e+05,1.4953e+05,1.4802e+05,1.2533e+05,98922,77506,40914,36070,25340,18315,0,25493,46950,59648,66776,77284,85811,1.0067e+05,1.0597e+05,1.012e+05,91626,81771,89848,94921,1.0206e+05,1.0403e+05,1.167e+05,1.5933e+05,1.8777e+05
1.9233e+05,1.5152e+05,1.5079e+05,1.526e+05,1.5294e+05,1.3261e+05,1.0667e+05,86920,54797,51006,42681,37752,25493,0,30642,47043,56046,68175,77791,94334,1.0014e+05,97513,88362,80698,91093,98412,1.0695e+05,1.1273e+05,1.1951e+05,1.6203e+05,1.9019e+05
1.9181e+05,1.521e+05,1.5162e+05,1.5482e+05,1.5577e+05,1.3757e+05,1.1449e+05,95834,68576,65683,59347,55589,46950,30642,0,23075,35368,51177,63070,82981,89777,92043,84275,83507,99690,1.086e+05,1.1798e+05,1.2656e+05,1.2613e+05,1.6158e+05,1.8938e+05
1.9072e+05,1.5323e+05,1.5289e+05,1.5676e+05,1.5732e+05,1.3946e+05,1.1802e+05,1.0024e+05,76605,74299,69243,66336,59648,47043,23075,0,15488,35388,49361,72351,80012,85987,79127,85186,1.0701e+05,1.1662e+05,1.262e+05,1.3598e+05,1.3314e+05,1.5761e+05,1.8491e+05
1.899e+05,1.5492e+05,1.5473e+05,1.5918e+05,1.5933e+05,1.4121e+05,1.1989e+05,1.0285e+05,81364,79328,74960,72470,66776,56046,35368,15488,0,23415,38856,63747,72017,80398,74358,86656,1.1139e+05,1.2118e+05,1.3108e+05,1.4155e+05,1.3813e+05,1.5299e+05,1.8027e+05
1.8896e+05,1.593e+05,1.5936e+05,1.647e+05,1.6486e+05,1.4567e+05,1.2404e+05,1.0824e+05,89582,87906,84225,82125,77284,68175,51177,35388,23415,0,18620,46934,56294,68378,64690,89876,1.1717e+05,1.2735e+05,1.3822e+05,1.4906e+05,1.4567e+05,1.4561e+05,1.7159e+05
1.8907e+05,1.6379e+05,1.6409e+05,1.7019e+05,1.7049e+05,1.5058e+05,1.2888e+05,1.1403e+05,96946,95463,92146,90193,85811,77791,63070,49361,38856,18620,0,32034,42551,58555,58136,93219,1.2154e+05,1.3205e+05,1.4354e+05,1.5412e+05,1.5124e+05,1.4331e+05,1.6549e+05
1.9067e+05,1.7293e+05,1.7357e+05,1.808e+05,1.8095e+05,1.6021e+05,1.3881e+05,1.252e+05,1.1029e+05,1.0898e+05,1.0605e+05,1.0434e+05,1.0067e+05,94334,82981,72351,63747,46934,32034,0,13367,42929,54179,99858,1.2864e+05,1.3936e+05,1.5176e+05,1.6156e+05,1.6092e+05,1.463e+05,1.5639e+05
1.9183e+05,1.7662e+05,1.7734e+05,1.8475e+05,1.848e+05,1.6382e+05,1.4258e+05,1.2936e+05,1.1512e+05,1.1384e+05,1.1101e+05,1.0939e+05,1.0597e+05,1.0014e+05,89777,80012,72017,56294,42551,13367,0,41087,55997,1.0254e+05,1.3105e+05,1.4178e+05,1.544e+05,1.6407e+05,1.6454e+05,1.4892e+05,1.5359e+05
1.9229e+05,1.8299e+05,1.8392e+05,1.9022e+05,1.8846e+05,1.6136e+05,1.3741e+05,1.2371e+05,1.0902e+05,1.0782e+05,1.0538e+05,1.0399e+05,1.012e+05,97513,92043,85987,80398,68378,58555,42929,41087,0,23785,76869,1.0817e+05,1.205e+05,1.367e+05,1.4969e+05,1.64e+05,1.584e+05,1.633e+05
1.9248e+05,1.8059e+05,1.8144e+05,1.8725e+05,1.848e+05,1.5566e+05,1.3015e+05,1.1557e+05,99672,98283,95844,94498,91626,88362,84275,79127,74358,64690,58136,54179,55997,23785,0,59575,93776,1.0694e+05,1.2464e+05,1.3924e+05,1.5897e+05,1.6049e+05,1.7215e+05
2.059e+05,1.8579e+05,1.8635e+05,1.9066e+05,1.8604e+05,1.526e+05,1.2353e+05,1.0761e+05,90057,88461,85749,84321,81771,80698,83507,85186,86656,89876,93219,99858,1.0254e+05,76869,59575,0,45845,62622,86130,1.0559e+05,1.5258e+05,1.9048e+05,2.0597e+05
2.221e+05,2.0034e+05,2.0053e+05,2.0286e+05,1.9729e+05,1.6298e+05,1.3193e+05,1.1538e+05,97296,95887,92906,91549,89848,91093,99690,1.0701e+05,1.1139e+05,1.1717e+05,1.2154e+05,1.2864e+05,1.3105e+05,1.0817e+05,93776,45845,0,22258,51576,83060,1.5402e+05,2.1278e+05,2.2894e+05
2.2904e+05,2.0654e+05,2.0654e+05,2.075e+05,2.0097e+05,1.6754e+05,1.3677e+05,1.1932e+05,1.0077e+05,99390,96684,95511,94921,98412,1.086e+05,1.1662e+05,1.2118e+05,1.2735e+05,1.3205e+05,1.3936e+05,1.4178e+05,1.205e+05,1.0694e+05,62622,22258,0,35047,73900,1.5625e+05,2.1964e+05,2.3662e+05
2.3804e+05,2.0949e+05,2.0896e+05,2.0713e+05,1.9983e+05,1.6895e+05,1.407e+05,1.2324e+05,1.0483e+05,1.0385e+05,1.0227e+05,1.0169e+05,1.0206e+05,1.0695e+05,1.1798e+05,1.262e+05,1.3108e+05,1.3822e+05,1.4354e+05,1.5176e+05,1.544e+05,1.367e+05,1.2464e+05,86130,51576,35047,0,58315,1.5899e+05,2.2558e+05,2.4392e+05
2.3762e+05,1.9114e+05,1.8944e+05,1.8455e+05,1.7626e+05,1.4467e+05,1.1973e+05,1.0642e+05,97261,97753,99337,1.0032e+05,1.0403e+05,1.1273e+05,1.2656e+05,1.3598e+05,1.4155e+05,1.4906e+05,1.5412e+05,1.6156e+05,1.6407e+05,1.4969e+05,1.3924e+05,1.0559e+05,83060,73900,58315,0,1.3358e+05,2.1352e+05,2.3648e+05
