9,14,19,39,40,43,45,46,47,54,55,56,60,61,62,63,64,67,69,104,106,108,112,116,117,121,123,132,139,142,156
0,57408,95968,1.4313e+05,1.4286e+05,1.4315e+05,1.4417e+05,1.4488e+05,1.4572e+05,1.5393e+05,1.5569e+05,1.5753e+05,1.6567e+05,1.6762e+05,1.6923e+05,1.7061e+05,1.7183e+05,1.7432e+05,1.7506e+05,1.9345e+05,1.9902e+05,2.0469e+05,2.1505e+05,2.2247e+05,2.2358e+05,2.2567e+05,2.2593e+05,2.2206e+05,2.1673e+05,2.1502e+05,1.8413e+05
57408,0,50512,1.0975e+05,1.1024e+05,1.1278e+05,1.1509e+05,1.1652e+05,1.1803e+05,1.3091e+05,1.3354e+05,1.3637e+05,1.4817e+05,1.5076e+05,1.529e+05,1.5464e+05,1.5608e+05,1.5893e+05,1.5971e+05,1.8606e+05,1.9128e+05,1.9689e+05,2.0723e+05,2.1361e+05,2.1433e+05,2.1456e+05,2.1383e+05,2.0548e+05,1.9702e+05,1.9372e+05,1.5933e+05
95968,50512,0,82227,83847,89352,93516,95939,98510,1.17e+05,1.202e+05,1.236e+05,1.3836e+05,1.4155e+05,1.4415e+05,1.4625e+05,1.479e+05,1.5097e+05,1.5181e+05,1.8579e+05,1.9014e+05,1.9519e+05,2.0473e+05,2.0975e+05,2.1e+05,2.0813e+05,2.0636e+05,1.9473e+05,1.8169e+05,1.7636e+05,1.4018e+05
1.4313e+05,1.0975e+05,82227,0,8092,28488,40280,45844,51192,83269,88135,93269,1.1471e+05,1.1952e+05,1.2374e+05,1.275e+05,1.3085e+05,1.3866e+05,1.4212e+05,1.6444e+05,1.6768e+05,1.7159e+05,1.7816e+05,1.8077e+05,1.8064e+05,1.7781e+05,1.7543e+05,1.5935e+05,1.4274e+05,1.3695e+05,1.1356e+05
1.4286e+05,1.1024e+05,83847,8092,0,21700,34163,39963,45520,79234,84350,89703,1.1175e+05,1.1664e+05,1.2091e+05,1.2469e+05,1.2807e+05,1.3608e+05,1.3973e+05,1.606e+05,1.6376e+05,1.676e+05,1.7427e+05,1.7717e+05,1.771e+05,1.7439e+05,1.7202e+05,1.5583e+05,1.3969e+05,1.3428e+05,1.1237e+05
1.4315e+05,1.1278e+05,89352,28488,21700,0,15214,21889,28203,66892,72718,78699,1.0224e+05,1.0732e+05,1.1172e+05,1.1561e+05,1.191e+05,1.2743e+05,1.3131e+05,1.4845e+05,1.5138e+05,1.5493e+05,1.6197e+05,1.6583e+05,1.6592e+05,1.6367e+05,1.6128e+05,1.4502e+05,1.3079e+05,1.2677e+05,1.0876e+05
1.4417e+05,1.1509e+05,93516,40280,34163,15214,0,8077.4,15117,57880,64049,70306,94841,1.0011e+05,1.0469e+05,1.087e+05,1.1225e+05,1.2063e+05,1.2463e+05,1.401e+05,1.4281e+05,1.4616e+05,1.5331e+05,1.5777e+05,1.5797e+05,1.56e+05,1.5359e+05,1.3754e+05,1.2491e+05,1.218e+05,1.0625e+05
1.4488e+05,1.1652e+05,95939,45844,39963,21889,8077.4,0,7718.7,53170,59472,65884,90921,96294,1.0093e+05,1.0495e+05,1.0851e+05,1.1689e+05,1.2097e+05,1.3589e+05,1.3849e+05,1.4177e+05,1.4886e+05,1.5357e+05,1.5384e+05,1.5203e+05,1.4962e+05,1.3374e+05,1.2188e+05,1.1927e+05,1.051e+05
1.4572e+05,1.1803e+05,98510,51192,45520,28203,15117,7718.7,0,48245,54697,61271,86885,92336,96975,1.01e+05,1.0455e+05,1.1291e+05,1.1715e+05,1.3176e+05,1.3421e+05,1.3738e+05,1.4437e+05,1.4929e+05,1.4962e+05,1.4797e+05,1.456e+05,1.2996e+05,1.1883e+05,1.1669e+05,1.0415e+05
1.5393e+05,1.3091e+05,1.17e+05,83269,79234,66892,57880,53170,48245,0,9425.3,18203,48599,54627,59612,63918,67822,78244,84030,1.0388e+05,1.0601e+05,1.0865e+05,1.1417e+05,1.1835e+05,1.1896e+05,1.1871e+05,1.1733e+05,1.0605e+05,96192,95559,1.0159e+05
1.5569e+05,1.3354e+05,1.202e+05,88135,84350,72718,64049,59472,54697,9425.3,0,9596.4,41630,47775,52860,57342,61523,72381,78350,1.004e+05,1.0248e+05,1.0508e+05,1.1047e+05,1.1447e+05,1.1506e+05,1.1512e+05,1.1397e+05,1.035e+05,93711,93141,1.0217e+05
