113.1,134.1
59.898,80.323
47.971,68.396
129.74,150.74
21.614,42.039
134.89,155.31
250.68,182.21
247.69,176.23
51.753,72.177
149.89,170.31
50.998,71.423
22.157,42.582
137.92,158.34
131.95,152.38
55.262,75.686
201.33,83.513
115.31,136.31
300.56,283.11
105.89,126.89
296.3,274.6
134.8,155.22
130.26,151.13
146.08,166.5
37.287,58.285
110.29,131.29
307.12,296.24
307.35,296.69
52.943,73.368
105.05,126.05
203.22,87.284
146.09,166.51
117.08,138.08
46.28,66.705
131.5,151.92
298.56,279.11
129.9,150.9
127.3,148.3
108.74,129.74
242.43,165.7
310.33,302.66
133.04,153.47
47.643,68.068
58.862,79.286
149.57,170
37.212,58.21
129.81,150.8
52.953,73.377
128.44,149.44
129.73,150.73
59.034,79.459
