136.19,131.96
132.88,127.39
68.932,64.707
68.722,64.497
69.338,65.113
153.36,147.85
50.466,46.242
127.81,122.29
138.03,133.8
127.26,121.74
50.545,46.32
128.13,122.62
127.21,121.7
66.211,61.987
71.378,67.153
135.28,129.76
128.47,122.96
133.25,129.03
59.744,55.519
40.821,35.304
43.025,38.8
69.785,65.56
67.932,63.708
41.527,36.01
153.49,147.97
66.043,61.818
70.89,66.665
41.126,35.61
42.525,38.3
67.211,62.987
59.121,54.896
41.87,36.414
127.22,121.7
128.25,122.73
132.87,127.35
65.038,60.813
135.96,131.74
138.03,133.81
132.99,127.48
135.14,130.92
50.109,45.884
68.343,64.118
129.06,123.54
67.343,63.118
59.057,54.832
153.44,147.92
132.9,127.39
139.17,134.94
42.046,37.821
136.69,132.47
61.221,56.996
135.63,130.26
132.89,127.39
42.89,38.665
127.51,121.99
135.24,131.02
41.216,35.699
135.34,131.12
139.61,134.1
136.5,132.28
127.41,121.9
134.93,130.7
63.467,59.242
60.296,56.071
71.34,67.115
133.24,127.99
70.337,66.113
133.27,129.05
46.504,42.279
70.364,66.139
