28.255,9.11
-142.94,-162.52
111.09,91.422
158.75,139.53
57.025,37.583
-143.02,-162.42
-142.52,-161.66
109.58,89.916
36.99,17.471
55.578,36.433
155.66,136.51
156.07,136.92
114.82,95.636
155.93,136.78
156.08,136.63
-124.53,-143.71
158.7,139.51
109.81,90.145
-22.662,-42.036
55.971,36.608
37.071,17.577
158.2,138.8
28.294,9.1495
-22.024,-41.309
36.981,17.69
36.986,17.492
115.28,96.031
-142.65,-161.86
158.56,139.42
156.62,137.09
56.066,36.921
156.03,136.67
155.98,136.83
157.43,138.06
158.7,139.52
158.29,139.13
156.62,137.09
-22.937,-42.352
55.439,36.294
37.203,17.574
-143.02,-162.55
114.36,94.691
37.621,18.476
157.47,138.12
-142.83,-162.21
114.54,94.878
156.16,136.91
114.68,95.012
-125.2,-144.34
113.67,94.004
156.43,137.08
36.984,17.47
27.931,8.7858
113.67,94.002
109.76,90.099
115.14,95.994
-142.33,-161.48
115.6,96.39
-142.74,-161.96
112.06,92.39
157.38,137.96
114.08,94.412
37.025,17.469
-142.92,-162.21
158.7,139.54
158.07,138.79
56.02,36.823
110.45,90.78
-142.42,-161.57
109.54,89.871
155.58,136.41
-142.76,-161.9
-143.02,-162.52
56.457,37.02
-25.786,-44.952
-142.79,-162.02
114.4,94.736
37.207,17.583
37.023,17.456
158.11,138.7
110.63,90.965
114.64,95.273
37.422,18.277
113.34,93.679
157.38,138.06
37.533,18.383
-23.384,-42.909
114.49,94.853
-152.16,-171.3
109.9,90.237
55.347,36.202
155.93,136.78
155.53,136.25
-152.12,-171.26
113.39,93.724
156.02,136.88
110.63,90.962
-142.42,-161.58
-151.16,-170.3
158.52,139.14
156.12,136.93
157.47,138.06
-142.92,-162.42
-125.06,-144.24
-23.16,-42.576
113.2,93.539
36.983,17.458
156.06,136.92
158.52,139.35
37.084,17.574
114.12,94.459
27.977,8.8325
155.89,136.74
36.893,17.353
-142.98,-162.52
-142.79,-162.01
157.66,138.23
36.896,17.35
154.89,135.75
155.94,136.75
