59.657,9.2
118.42,67.959
78.077,27.62
158.16,106.94
55.824,5.3668
70.099,19.641
40.941,-9.5163
69.258,18.8
201.51,150.72
-18.414,-69.032
255.36,49.802
214.11,163.65
76.598,26.14
287.04,113.16
53.16,2.7027
237.56,14.215
40.972,-9.4858
77.495,27.038
73.396,22.938
281.28,101.65
114.96,64.506
68.196,17.739
63.851,13.393
296.72,132.52
201.7,150.87
283.33,105.52
62.26,11.802
74.927,24.469
-22.701,-74.178
72.045,21.587
60.713,10.256
290.44,119.97
284.86,108.73
120.01,69.555
257,53.085
72.655,22.197
76.672,26.214
-19.052,-69.731
53.569,3.1114
253.68,46.438
62.436,11.978
-21.775,-73.055
251.17,41.422
284.83,108.74
72.469,22.012
112.05,61.592
51.778,1.3203
-19.169,-70.044
246.83,32.704
157.49,106.14
287.88,114.84
51.735,1.2772
122.34,71.879
60.954,10.496
111.71,61.25
-22.877,-74.305
74.761,24.303
234.91,8.9107
40.806,-9.6511
201.9,150.98
202.2,151.38
213.32,162.86
76.982,26.524
158,106.7
76.772,26.315
-21.461,-72.656
49.485,-0.97237
238.76,16.611
242.44,23.971
287.86,114.8
69.327,18.87
71.988,21.531
65.396,14.938
69.428,18.971
284.56,108.16
-22.569,-73.936
234.81,8.7003
72.22,21.762
211.84,161.39
297.64,134.37
66.039,15.582
282.28,103.56
230.97,1.0238
201.48,150.66
63.624,13.167
108.67,58.217
-20.391,-71.353
73.799,23.342
157.88,106.6
73.779,23.321
