142.44,145.84
161.08,164.5
10.921,14.321
40.781,44.181
-93.313,-89.913
15.321,18.721
27.385,30.809
2.872,6.272
151.74,155.11
-111.62,-108.19
165.54,168.91
174.64,178.06
-113.86,-110.49
110.94,114.36
-102.06,-98.688
27.023,30.399
125.54,128.96
142.53,145.9
103.54,106.96
98.036,101.44
95.436,98.836
-91.013,-87.637
155.04,158.44
134.14,137.54
171.98,175.38
137.74,141.14
37.981,41.405
113.97,117.37
110.67,114.07
117.19,120.56
34.921,38.321
-99.524,-96.124
119.78,123.2
-106.36,-102.99
40.232,43.632
14.272,17.672
127.79,131.19
93.836,97.26
-96.464,-93.064
12.381,15.805
106.29,109.66
-115.52,-112.1
130.53,133.93
162.64,166.04
23.372,26.748
24.545,27.969
17.372,20.772
-111.61,-108.21
178.74,4.272
30.472,33.872
165.34,168.71
133.54,136.91
118.46,121.84
59.112,62.512
42.69,46.066
112.37,115.77
116.32,119.74
106.04,109.44
119.39,122.79
92.436,95.812
116.44,119.84
41.021,44.445
-95.764,-92.34
30.981,34.405
-107.56,-104.16
114.08,117.5
79.176,82.6
18.636,22.036
145.84,149.26
127.23,130.63
-104.51,-101.14
-89.964,-86.54
39.532,42.932
149.64,153.01
173.58,176.98
5.7207,9.1446
160.14,163.54
98.636,102.06
168.84,172.24
-101.22,-97.815
41.572,44.972
3.6233,6.9994
37.372,40.796
26.09,29.49
148.69,152.06
8.272,11.648
139.24,142.64
122.18,125.6
41.599,45.095
158.09,161.49
34.472,37.848
57.172,60.572
176.99,0.72675
-108.66,-105.26
-98.313,-94.913
-116.43,-113.03
-103.86,-100.49
22.796,26.196
125.19,128.56
112.14,115.51
109.69,113.06
-114.22,-110.82
170.79,174.19
109.28,112.7
29.445,32.869
114.08,117.5
125.14,128.51
9.8233,13.199
175.68,179.11
-93.815,-90.391
151.64,155.01
-109.46,-106.06
22.085,25.509
153.14,156.56
107.74,111.16
127.99,131.39
98.376,101.8
142.49,145.89
136.59,140.01
130.49,133.91
