54565,34320,22770,20860,52999,40582,59103,56099,45046,11881,14355,60568,51395,16698,37522,35943,32680,43572,61981,0,1.0695e+05,50853,94609,58571,61407,41940,64345,80141,83570,67352,48496,55890,1.1133e+05,33282,27885,16159,13007,6614,70424,39900,35668,30629,98572,87119,53322,76815,44052,25082,90800,1.027e+05,1.4895e+05,1.6455e+05,1.6205e+05,1.5039e+05,1.5609e+05,1.4152e+05,1.5437e+05,98778,1.224e+05,1.5268e+05,1.1031e+05,91741,65834,82807,71622,58562,43659,39390,73641,46919,67832,37254,60967,42113,70140,68987,62132,80917,53214,71293,51746,66686,77265,63278,79707,40680,82104,59783,78484,64415,48577,38241,72457,57289,76045,54613,45274,74836,65551,55962
1.2339e+05,1.1644e+05,1.1277e+05,1.1218e+05,1.2264e+05,1.1819e+05,1.2589e+05,1.2419e+05,1.1959e+05,1.0969e+05,1.1033e+05,1.2678e+05,1.2193e+05,1.1096e+05,1.1732e+05,1.1689e+05,1.1597e+05,1.191e+05,1.2772e+05,1.0695e+05,0,78606,21659,71353,68420,86051,65147,44238,39157,61554,80660,73995,8182.1,92982,96376,1.0223e+05,1.0338e+05,1.0531e+05,57653,87720,91201,94704,15055,33735,76392,48974,84359,97980,27932,7978.7,70126,93572,89738,71263,80482,59903,77592,33376,38143,75537,30668,39875,96040,53050,79957,1.336e+05,1.2756e+05,1.2532e+05,1.4149e+05,1.2897e+05,1.3812e+05,1.2379e+05,1.3467e+05,1.2682e+05,1.3941e+05,1.3876e+05,1.3521e+05,1.464e+05,1.3144e+05,1.4008e+05,1.3086e+05,1.3751e+05,1.438e+05,1.3576e+05,1.455e+05,1.2607e+05,1.4731e+05,1.3413e+05,1.4463e+05,1.3633e+05,1.2963e+05,1.2455e+05,1.4077e+05,1.3306e+05,1.4299e+05,1.3199e+05,1.2828e+05,1.4222e+05,1.3691e+05,1.3252e+05
82490,69104,61877,60780,81327,72924,86173,83683,75845,56114,57322,87477,80188,58501,71061,70094,68085,74837,88815,50853,78606,0,63182,12938,17284,15039,21750,44303,48894,26228,4343.8,8699.2,83971,27133,32666,42110,44184,47723,30709,18179,24111,29963,68197,53558,4466.7,39734,11720,35230,58316,73348,1.2517e+05,1.443e+05,1.4164e+05,1.2888e+05,1.3347e+05,1.1666e+05,1.3324e+05,64988,94362,1.2949e+05,79669,55615,37773,43643,34146,81923,71753,68221,94113,74052,89169,65821,83699,70579,91076,90116,84594,1.0078e+05,78238,92057,77250,88233,97372,85491,99632,69396,1.0193e+05,82811,98492,86390,75157,67032,93070,81023,96267,79185,72916,95178,87305,80109
1.1363e+05,1.0545e+05,1.0113e+05,1.0045e+05,1.1279e+05,1.0754e+05,1.1637e+05,1.145e+05,1.0926e+05,97656,98367,1.1734e+05,1.12e+05,99070,1.0651e+05,1.0599e+05,1.0489e+05,1.0866e+05,1.1836e+05,94609,21659,63182,0,55019,51665,71403,47941,24960,19402,43907,65459,58023,28723,78971,82769,89314,90602,92766,39607,73220,77010,80892,7553.3,13495,60717,30170,69540,84569,7191.8,14667,83708,1.0651e+05,1.0295e+05,86049,93768,73500,91756,29876,49033,88942,35921,31618,83275,41236,66788,1.2363e+05,1.1703e+05,1.1462e+05,1.3229e+05,1.1855e+05,1.2864e+05,1.1301e+05,1.2484e+05,1.1623e+05,1.3002e+05,1.2932e+05,1.2545e+05,1.3749e+05,1.2122e+05,1.3074e+05,1.206e+05,1.2798e+05,1.3479e+05,1.2606e+05,1.3656e+05,1.1543e+05,1.3842e+05,1.2423e+05,1.3566e+05,1.2669e+05,1.1927e+05,1.1382e+05,1.315e+05,1.2303e+05,1.3394e+05,1.2183e+05,1.178e+05,1.331e+05,1.2733e+05,1.2243e+05
87463,75061,68408,67433,86370,78538,90900,88578,81229,63321,64389,92131,85292,65428,76843,75964,74131,80301,93393,58571,71353,12938,55019,0,5006.5,26139,9848.8,34508,39555,14678,16586,4781.2,76947,36786,41634,50452,52408,55719,19569,28918,34173,39234,60361,44640,9031.8,29491,23209,43972,49787,65814,1.1978e+05,1.3947e+05,1.3677e+05,1.2358e+05,1.2828e+05,1.1115e+05,1.2813e+05,59254,88745,1.242e+05,73963,50136,45809,39536,37420,89960,80859,77774,1.0125e+05,82903,96623,75725,91589,79826,98393,97501,92409,1.0759e+05,86651,99314,85767,95758,1.0435e+05,93230,1.0651e+05,78794,1.087e+05,90773,1.0543e+05,94057,83895,76754,1.0027e+05,89143,1.033e+05,87496,81892,1.0226e+05,94904,88322
89381,77334,70868,69923,88309,80688,92747,90474,83296,65977,66998,93954,87258,67991,79055,78209,76434,82395,95187,61407,68420,17284,51665,5006.5,0,29986,5238.4,30561,35757,10243,20839,9432.3,74134,40129,44860,53534,55436,58641,15236,32647,37627,42507,57164,41002,13496,25381,27177,47150,46298,62764,1.1767e+05,1.3753e+05,1.3479e+05,1.2138e+05,1.2624e+05,1.0896e+05,1.2599e+05,57090,86493,1.2212e+05,71686,48204,49020,38413,39352,92976,84200,81228,1.0397e+05,86172,99449,79275,94553,83203,1.0118e+05,1.0031e+05,95350,1.1021e+05,89780,1.0208e+05,88930,98605,1.0702e+05,96148,1.0914e+05,82207,1.1129e+05,93762,1.0808e+05,96951,87128,80254,1.0301e+05,92185,1.0598e+05,90594,85197,1.0496e+05,97773,91391
77126,62573,54386,53123,75863,66807,81134,78427,69955,47804,49180,82521,74635,50526,64739,63670,61432,68872,83892,41940,86051,15039,71403,26139,29986,0,33897,53794,58026,37806,11440,22388,91148,14595,21055,32162,34524,38527,41709,3970.4,11068,17899,76151,62368,18677,49676,4015.3,24083,66824,81049,1.3138e+05,1.4933e+05,1.4671e+05,1.3427e+05,1.394e+05,1.2307e+05,1.3852e+05,73244,1.0139e+05,1.3556e+05,87233,64429,37412,53095,40370,74806,63390,59253,87857,66024,82612,56380,76734,62031,84656,83630,77698,94829,70750,85698,69650,81602,91244,78662,93612,60648,96040,75772,92415,79630,67282,57836,86762,73826,90097,71803,64723,88970,80607,72822
91392,79708,73442,72523,90337,82934,94688,92465,85465,68722,69698,95869,89307,70649,81366,80551,78838,84588,97080,64345,65147,21750,47941,9848.8,5238.4,33897,0,26241,31594,5408.2,25157,14099,70990,43563,48206,56722,58563,61665,10571,36415,41147,45895,53582,36976,18053,20954,31211,50459,42432,59342,1.1534e+05,1.3531e+05,1.3252e+05,1.1893e+05,1.2398e+05,1.0654e+05,1.2359e+05,54677,83933,1.1983e+05,69084,46096,52230,37295,41436,96041,87556,84672,1.0675e+05,89464,1.0234e+05,82787,97573,86588,1.0402e+05,1.0317e+05,98346,1.1287e+05,92950,1.049e+05,92130,1.0151e+05,1.0974e+05,99119,1.1183e+05,85622,1.1394e+05,96804,1.1078e+05,99900,90390,83729,1.0581e+05,95276,1.0872e+05,93736,88521,1.0772e+05,1.007e+05,94508
1.0269e+05,92905,87697,86925,1.0174e+05,95497,1.0567e+05,1.0366e+05,97570,83694,84515,1.0674e+05,1.0083e+05,85329,94233,93586,92197,96846,1.0786e+05,80141,44238,44303,24960,34508,30561,53794,26241,0,6343.2,21664,46976,38098,50727,62153,66350,73876,75418,77988,16821,55833,60002,64267,31329,12507,41343,6159.8,51676,68368,18707,37784,1.0003e+05,1.2063e+05,1.1751e+05,1.0277e+05,1.0926e+05,90496,1.0775e+05,39353,66536,1.0485e+05,51829,34144,68612,34670,53546,1.1124e+05,1.0391e+05,1.0134e+05,1.2077e+05,1.0556e+05,1.1681e+05,99629,1.1259e+05,1.0305e+05,1.1832e+05,1.1756e+05,1.1327e+05,1.2641e+05,1.0856e+05,1.1911e+05,1.0786e+05,1.1609e+05,1.2349e+05,1.1396e+05,1.2543e+05,1.0219e+05,1.274e+05,1.1191e+05,1.2445e+05,1.1466e+05,1.0636e+05,1.0048e+05,1.1992e+05,1.1057e+05,1.2255e+05,1.0924e+05,1.0474e+05,1.2165e+05,1.1537e+05,1.099e+05
1.0524e+05,95851,90860,90110,1.0432e+05,98312,1.0816e+05,1.0619e+05,1.003e+05,86997,87786,1.092e+05,1.0343e+05,88570,97108,96497,95180,99605,1.103e+05,83570,39157,48894,19402,39555,35757,58026,31594,6343.2,0,27139,51440,42989,45781,66168,70268,77580,79054,81511,22406,60004,64067,68238,25925,6598.1,46093,12045,55965,72243,13019,32547,96259,1.1724e+05,1.1403e+05,98923,1.0568e+05,86516,1.0404e+05,36092,62281,1.0118e+05,47673,32301,72109,35353,56473,1.1431e+05,1.0716e+05,1.0463e+05,1.2364e+05,1.0878e+05,1.1975e+05,1.0294e+05,1.1563e+05,1.0632e+05,1.2123e+05,1.2048e+05,1.163e+05,1.2917e+05,1.1169e+05,1.22e+05,1.1101e+05,1.1904e+05,1.263e+05,1.1697e+05,1.282e+05,1.0547e+05,1.3014e+05,1.1497e+05,1.2724e+05,1.1765e+05,1.0956e+05,1.0379e+05,1.228e+05,1.1365e+05,1.2538e+05,1.1235e+05,1.0798e+05,1.245e+05,1.1834e+05,1.13e+05
93481,82162,76105,75215,92445,85263,96709,94531,87711,71536,72471,97864,91435,73391,83755,82972,81324,86865,99055,67352,61554,26228,43907,14678,10243,37806,5408.2,21664,27139,0,29475,18831,67542,47084,51647,59981,61757,64769,5568,40166,44727,49373,49686,32672,22677,16277,35262,53866,38257,55586,1.1279e+05,1.3278e+05,1.2992e+05,1.1619e+05,1.215e+05,1.0389e+05,1.209e+05,51987,81060,1.1732e+05,66171,43763,55424,36195,43580,99090,90871,88063,1.0954e+05,92720,1.0522e+05,86227,1.0058e+05,89928,1.0687e+05,1.0604e+05,1.0133e+05,1.1555e+05,96094,1.0773e+05,95300,1.0442e+05,1.1247e+05,1.0208e+05,1.1452e+05,88988,1.166e+05,99833,1.135e+05,1.0285e+05,93618,87144,1.0862e+05,98347,1.1147e+05,96854,91807,1.1049e+05,1.0363e+05,97603
81046,67352,59899,58759,79860,71276,84808,82262,74261,53922,55170,86135,78696,56390,69360,68366,66304,73230,87495,48496,80660,4343.8,65459,16586,20839,11440,25157,46976,51440,29475,0,12455,85948,24005,29773,39576,41696,45304,33813,14708,20872,26940,70391,55994,8415.2,42565,7980.6,32468,60668,75465,1.2676e+05,1.4564e+05,1.43e+05,1.3032e+05,1.3499e+05,1.1827e+05,1.3466e+05,66843,96042,1.3104e+05,81419,57572,36416,45585,34648,79751,69226,65536,92204,71620,87171,63004,81579,68003,89118,88138,82491,98959,75951,90117,74934,86213,95501,83408,97793,66772,1.0013e+05,80668,96636,84328,72766,64281,91145,78823,94383,76930,70435,93283,85263,77883
85683,72946,66112,65104,84563,76537,89195,86823,79309,60810,61926,90448,83461,63010,74783,73877,71985,78355,91742,55890,73995,8699.2,58023,4781.2,9432.3,22388,14099,38098,42989,18831,12455,0,79492,33550,38568,47540,49541,52943,23603,25283,30788,36099,63227,47930,4600.8,33244,19318,40958,52940,68567,1.2172e+05,1.4123e+05,1.3853e+05,1.2555e+05,1.3016e+05,1.1315e+05,1.3001e+05,61277,90777,1.2611e+05,76021,52000,42748,40747,35782,87070,77623,74400,98671,79745,93937,72241,88753,76549,95753,94837,89599,1.0512e+05,83638,96693,82720,93049,1.0183e+05,90445,1.0402e+05,75471,1.0625e+05,87911,1.0292e+05,91297,80772,73324,97667,86227,1.0076e+05,84520,78695,99702,92168,85378
