50.606,48.393
103.7,102.35
8.7418,6.5109
141.07,139.72
25.542,24.193
-10.772,-12.121
161.95,160.6
69.824,67.616
137.11,135.76
118.24,116.89
110.72,109.37
78.905,76.675
59.089,57.058
80.022,77.791
122.85,121.51
46.424,44.313
169.15,167.8
128.55,126.73
144.71,143.36
125.58,124.23
28.729,27.374
19.486,17.905
129.74,128.39
22.624,21.276
66.319,64.283
73.393,71.162
80.318,78.087
114.9,113.55
34.907,33.206
79.278,77.047
101.55,100.2
31.911,30.318
-10.161,-11.509
54.924,52.775
165.58,164.24
13.255,11.051
158.49,157.15
154.8,153.45
133.99,132.64
37.981,36.411
132.8,131.25
42.194,40.039
16.32,14.475
119.7,118.35
148.07,146.72
62.972,60.991
10.441,8.2101
151.4,150.05
76.171,73.94
107.49,106.14
