94.341,79.25
119.14,104.05
65.432,50.341
132.77,117.5
-153.56,-168.65
158.17,143.08
114.97,99.877
126.54,111.45
24.25,9.1591
143.77,128.67
112.03,96.941
-150.46,-165.55
-117.11,-132.39
-123.46,-139.2
122.54,107.45
121.64,106.55
155.2,140.11
25.045,9.9545
103.44,88.35
121.14,106.05
64.114,49.023
60.823,45.153
-114.58,-129.67
-115.32,-130.41
27.8,12.709
103.24,88.15
34.091,19
-122.31,-138.05
-119.27,-134.88
-117.67,-133.02
33.9,18.809
161.16,146.07
159.75,144.66
133.26,118.13
109.89,94.795
160.78,145.69
108,92.914
64.768,49.677
162.44,147.35
100.69,85.595
164.08,148.99
32.864,17.773
34.645,19.555
140.99,125.25
144.98,129.24
-148.33,-163.42
158.33,143.24
62.877,47.731
132.76,117.38
27.859,12.768
155.98,140.89
33.509,18.418
65.623,50.532
62.505,47.129
116.65,101.56
140.17,124.43
-125.4,-141.14
112.88,97.786
-121.18,-136.92
105.63,90.541
29.995,14.905
34.827,19.736
206.34,22.5
135.27,120.17
109.69,94.595
163.88,148.79
132.83,117.74
-116.17,-131.26
132.7,117.61
126.34,111.25
152.1,137.01
-146.7,-161.8
117.9,102.81
-114.3,-129.4
32.473,17.382
157.6,142.51
30.227,15.136
107.41,92.323
163.67,148.58
148.64,133.03
163.25,148.16
114.58,99.486
33.909,18.818
101.28,86.186
159.9,144.81
-124.32,-140.06
-119.71,-135.37
32,16.909
133.15,118.06
122.14,107.05
