120.96,158.86
68.78,106.9
63.576,101.86
-65.243,-27.338
138.64,176.54
206.05,130.74
132.43,170.33
51.068,88.973
120.77,158.67
206,130.65
115.62,153.53
-69.243,-31.338
131.05,168.96
68.298,106.42
130.4,168.3
49.568,87.473
113.61,151.52
57.232,95.137
130.42,168.33
206.23,131.11
141.94,179.84
128.48,166.38
141.41,179.32
139.76,177.66
133.16,171.06
114.02,151.93
206.45,131.54
118.47,156.38
66.111,104.29
126.22,164.13
120.76,158.66
117,154.91
139.15,177.05
114.85,152.75
141.89,179.79
123.57,161.48
206.45,131.54
206.28,131.21
117.35,155.25
122.05,159.96
136.48,174.38
127.79,165.69
205.43,129.41
119.71,157.62
-68.56,-30.655
206.33,131.31
132.34,170.24
60.424,98.651
135.68,173.58
112.52,150.43
136.06,173.96
47.103,85.007
206.3,131.25
55.163,93.068
111.3,149.21
-66.843,-28.938
125.19,163.1
127.01,164.91
69.732,107.74
-63.86,-25.955
47.503,85.407
205.05,128.75
142.44,0.68932
70.05,107.99
133.76,171.67
53.559,91.464
48.403,86.307
-67.743,-29.838
205.8,130.19
123.54,161.45
