153.75,111.55
259.79,72.245
408.39,368.6
275.29,107.16
100.85,58.986
446.09,444.16
499.39,553.72
63.245,19.79
418.39,388.28
549.69,650.92
389.49,335.56
328.19,207.42
111.25,68.888
441.09,434.49
547.19,646.9
314.09,184.74
280.19,116.96
551.39,654.73
412.89,378.06
116.05,73.753
425.49,404.12
370.59,297.76
152.69,109.36
311.89,180.36
126.25,84.534
338.09,232.76
278.29,113.16
374.79,302.74
446.79,445.01
122.95,81.234
432.19,417.12
99.545,55.564
378.39,307.93
117.04,74.753
337.99,232.56
390.49,337.56
437.99,428.33
511.29,573.62
511.09,573.22
327.39,205.82
548.59,649.68
311.09,178.76
552.39,655.82
127.25,85.534
152.84,108.63
370.69,296.09
318.59,188.22
389.49,335.56
119.85,78.023
125.14,83.01
98.645,56.703
386.39,329.36
389.49,335.56
512.29,581.16
410.99,373.89
308.79,170.37
377.29,309.05
326.89,204.82
499.59,555.76
113.35,71.302
319.49,195.56
416.09,384.61
436.19,424.77
103.35,61.477
319.39,195.36
499.49,555.39
490.19,536.77
499.59,555.76
511.69,574.42
379.09,310.07
546.29,645.39
121.15,79.37
275.29,107.16
381.79,319.57
407.59,367.05
547.79,648.21
366.79,286.74
409.29,371.65
377.59,309.71
383.79,322.79
490.09,536.76
428.79,410.48
491.39,538.27
97.045,55.334
284.29,125.16
191.39,147.18
67.345,23.834
281.79,120.16
512.19,579.61
123.65,81.934
315.49,186.58
316.79,190.16
434.79,422.13
421.19,396.15
277.19,110.96
65.045,21.562
119.35,77.219
153.75,110.64
406.99,366.18
511.59,579.76
367.69,288.38
152.69,110.98
382.39,318.7
422.79,398.1
512.59,578.66
307.99,167.02
106.95,64.68
490.69,537.96
152.19,107.71
371.69,297.15
549.69,651.36
381.39,314.19
444.29,440.89
550.99,653.98
309.79,174.31
314.09,184.46
545.99,644.96
61.845,18.177
379.59,315.22
413.39,378.89
