1.8297e+05,1.3707e+05,1.2246e+05,1.0129e+05,94446,74706,57987,27383,8731.7,0,9107,67919,91345,94735,1.1366e+05,1.4879e+05,1.5224e+05,1.5367e+05,1.5652e+05,1.5796e+05,1.6187e+05,1.7777e+05,1.9381e+05,1.9236e+05,1.8056e+05,1.8254e+05,1.8638e+05,1.8124e+05,1.6274e+05,1.5502e+05,95600
1.8251e+05,1.3688e+05,1.2244e+05,1.0146e+05,94720,75652,59845,34122,17182,9107,0,62356,87181,90775,1.1074e+05,1.4701e+05,1.5066e+05,1.5214e+05,1.5493e+05,1.5634e+05,1.6015e+05,1.759e+05,1.919e+05,1.9029e+05,1.7803e+05,1.7954e+05,1.8339e+05,1.7823e+05,1.5967e+05,1.5203e+05,95407
1.7858e+05,1.3805e+05,1.2627e+05,1.0986e+05,1.0504e+05,93516,87351,83822,73033,67919,62356,0,40016,46025,76600,1.2063e+05,1.2625e+05,1.2969e+05,1.3305e+05,1.342e+05,1.3732e+05,1.5157e+05,1.6688e+05,1.6293e+05,1.4469e+05,1.4133e+05,1.4444e+05,1.4333e+05,1.2803e+05,1.2364e+05,96126
1.8133e+05,1.4413e+05,1.3363e+05,1.2042e+05,1.1686e+05,1.0848e+05,1.0496e+05,1.0411e+05,95311,91345,87181,40016,0,8568.4,46921,94593,1.0212e+05,1.0723e+05,1.1176e+05,1.1299e+05,1.163e+05,1.3189e+05,1.4871e+05,1.4396e+05,1.2272e+05,1.1631e+05,1.1878e+05,1.1967e+05,1.0795e+05,1.0496e+05,99204
1.8211e+05,1.455e+05,1.3525e+05,1.2257e+05,1.1916e+05,1.1121e+05,1.0778e+05,1.0704e+05,98523,94735,90775,46025,8568.4,0,40740,89428,97228,1.0246e+05,1.0737e+05,1.0872e+05,1.1228e+05,1.2851e+05,1.4571e+05,1.4086e+05,1.1912e+05,1.1243e+05,1.1486e+05,1.1614e+05,1.0465e+05,1.0168e+05,99801
1.8714e+05,1.5475e+05,1.4631e+05,1.362e+05,1.3342e+05,1.2717e+05,1.2439e+05,1.2314e+05,1.1649e+05,1.1366e+05,1.1074e+05,76600,46921,40740,0,60564,70596,78438,86920,89170,94315,1.1404e+05,1.3347e+05,1.2814e+05,1.0374e+05,95298,97551,1.0367e+05,93071,90290,1.0608e+05
1.9756e+05,1.7073e+05,1.643e+05,1.5669e+05,1.5477e+05,1.5097e+05,1.4959e+05,1.5315e+05,1.5038e+05,1.4879e+05,1.4701e+05,1.2063e+05,94593,89428,60564,0,24562,42012,59981,63768,71486,96614,1.1977e+05,1.1488e+05,89289,81329,84013,1.112e+05,1.074e+05,1.0616e+05,1.2338e+05
1.9762e+05,1.7166e+05,1.6525e+05,1.5758e+05,1.5565e+05,1.5193e+05,1.5108e+05,1.558e+05,1.5363e+05,1.5224e+05,1.5066e+05,1.2625e+05,1.0212e+05,97228,70596,24562,0,23678,46733,51401,60460,89117,1.1462e+05,1.105e+05,86584,83451,87208,1.1956e+05,1.1757e+05,1.1601e+05,1.2329e+05
1.967e+05,1.714e+05,1.6523e+05,1.5773e+05,1.5582e+05,1.5232e+05,1.5194e+05,1.5737e+05,1.5507e+05,1.5367e+05,1.5214e+05,1.2969e+05,1.0723e+05,1.0246e+05,78438,42012,23678,0,29079,34931,46127,79632,1.0808e+05,1.0492e+05,82816,86414,92192,1.2932e+05,1.2774e+05,1.2596e+05,1.2298e+05
1.949e+05,1.7101e+05,1.6545e+05,1.5909e+05,1.5758e+05,1.5492e+05,1.5536e+05,1.6089e+05,1.5803e+05,1.5652e+05,1.5493e+05,1.3305e+05,1.1176e+05,1.0737e+05,86920,59981,46733,29079,0,8138.7,23415,63747,96837,94382,74358,90672,99109,1.4023e+05,1.4004e+05,1.3876e+05,1.2676e+05
