155.03,158.36
37.755,41.085
110.87,114.42
56.299,59.629
157.7,161.03
155.79,159.12
-122.6,-119.27
-23.796,-20.466
110.26,113.9
33.182,36.985
57.799,61.129
-119.82,-116.49
-142.27,-138.94
158.66,161.99
-127.19,-123.86
109.08,112.73
110.23,113.88
155.79,159.12
37.708,41.038
38.128,41.458
59.972,63.302
158.34,161.67
155.28,158.61
111.57,115.17
63.291,66.621
155.65,158.98
36.849,40.179
-126.96,-123.63
37.747,41.077
108.74,112.39
108.76,112.42
111.16,114.75
110.24,113.67
156.54,159.87
61.349,64.679
158.89,162.22
31.523,35.327
154.94,158.27
112.02,115.59
109.66,113.29
112.3,115.94
-130.02,-126.22
31.499,35.302
109.78,113.41
60.544,63.874
155.24,158.57
-118.74,-115.41
60.183,63.513
36.551,39.88
32.411,36.214
36.229,39.559
111.56,114.9
-142.53,-139.2
156.1,159.43
155.89,159.22
36.175,39.504
158.55,161.88
-130.02,-126.21
156,159.33
58.98,62.31
111.8,115.41
155.81,159.14
155.65,158.98
37.75,41.079
154.49,157.82
111.81,115.4
156.08,159.41
108.95,112.62
109.34,112.92
111.5,115.15
-23.28,-19.95
37.507,40.837
61.557,64.887
37.126,40.456
156.62,159.95
111.33,115
-24.949,-21.619
156.87,160.2
155.68,159.01
-126.46,-123.13
