8.7542,2.559
-249.02,-150.9
-160.74,-166.75
-109.1,-115.86
-116.7,-123.46
-58.647,-65.076
-166.45,-172.55
-177.53,-7.9255
-99.461,-106.17
-252.9,-158.67
-115.31,-121.92
-164.75,-170.86
-149.71,-155.91
-250.71,-154.38
-52.956,-59.525
-8.6648,-14.767
-171.15,-177.29
4.1657,-2.2161
-102.2,-109
-47.179,-53.467
-168.25,-174.3
-137.25,-143.68
-77.463,-83.892
-97.751,-104.32
-38.748,-44.803
-97.327,-103.89
-12.51,-18.939
-67.8,-74.135
-142.1,-148.35
-45.967,-52.162
-158.76,-164.87
-36,-42.055
-97.551,-104.17
-65.407,-71.788
-170.95,-177.14
-14.876,-21.351
-145.21,-151.5
-131.61,-137.99
2.7657,-3.7094
-66.107,-72.395
-99.261,-105.92
-96.102,-102.48
-60.807,-67.188
-26.874,-33.163
-132.48,-139.23
-59.113,-65.822
-154.35,-160.45
-31.293,-37.488
-76.432,-82.674
-17.367,-23.842
-140.9,-147.19
-48.836,-55.217
-131.03,-137.41
-105.19,-111.9
-40.339,-46.487
-95.402,-101.74
6.2724,0.12383
-70.457,-76.792
-99.976,-106.73
-173.71,-179.81
-51.199,-57.674
-111.2,-117.96
4.2156,-2.1195
-23.133,-29.515
-101.49,-108.24
-96.102,-102.48
-120.32,-126.94
-104.07,-110.78
-55.556,-62.078
-128.84,-135.22
-175.53,-3.5389
-74.439,-80.774
-9.6466,-15.982
-14.576,-21.051
4.3724,-1.9628
-162.55,-168.66
-112.71,-119.42
-118.99,-125.56
-124.02,-130.58
-70.75,-77.039
-95.502,-101.84
-72.457,-78.745
-63.582,-69.963
-101.41,-108.17
-107.18,-113.89
-124.76,-131.32
-102.49,-109.19
-108.78,-115.49
-20.033,-26.462
-74.648,-80.936
